#,Thermostat,identifier,311053328721
#,Thermostat,name,Front AC
#,Start,date,2026-07-12
#,End,date,2026-08-12

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Requested Compressor Capacity (%),Requested Aux Capacity (%),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),Silent Mode (sec),Heat Pump Capacity (%),Heat Pump 2 Capacity (%),Heat Pump 3 Capacity (%),Compressor Heat Capacity (%),Compressor Cool Capacity (%),Aux Heat Capacity (%),DM Offset,Electricity Consumption,Gas Consumption,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Master Bedroom AC sensor (F),Master Bedroom AC sensor2
2026-07-15,20:20:00,cool,compressorCoolStage1On,auto,Home,72,72,72.5,41,0,0,92.8,0,300,0,300,,,,,,,,0.3,,,72.9,41,0,,0,
2026-07-15,20:25:00,cool,compressorCoolStage1On,auto,Home,72,72,72.4,41,0,0,92.8,0,300,0,300,,,,,,,,0.2,,,72.6,41,1,,0,
2026-07-15,20:30:00,cool,compressorCoolStage1On,auto,Home,72,72,72,42,0,0,92.8,0,135,0,180,,,,,,,,,,,72.1,42,0,,0,
2026-07-15,20:35:00,cool,compressorCoolOff,auto,Home,72,72,71.9,44,0,0,92.8,0,120,0,120,,,,,,,,,,,71.9,44,0,,0,
2026-07-15,20:40:00,cool,compressorCoolStage1On,auto,Home,72,72,72.6,43,0,0,92.8,0,300,0,300,,,,,,,,,,,72.6,43,0,,0,
2026-07-15,20:45:00,cool,compressorCoolStage1On,auto,Home,72,72,72.4,42,0,0,92.8,0,300,0,300,,,,,,,,,,,72.4,42,0,,0,
2026-07-15,20:50:00,cool,compressorCoolStage1On,auto,Home,72,72,71.8,43,0,0,92.8,0,15,0,60,,,,,,,,,,,71.9,43,1,,0,
2026-07-15,20:55:00,cool,compressorCoolOff,auto,Home,72,72,72.3,44,0,0,92.8,0,240,0,240,,,,,,,,,,,72.3,44,0,,0,
2026-07-15,21:00:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.6,43,0,0,89.7,0,300,0,300,,,,,,,,,,,72.6,43,0,,0,
2026-07-15,21:05:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.4,42,0,0,89.7,0,285,0,300,,,,,,,,,,,72.4,42,1,,0,
2026-07-15,21:10:00,cool,compressorCoolOff,auto,Sleep,72,72,71.8,43,0,0,89.7,0,0,0,30,,,,,,,,,,,71.9,43,0,,0,
2026-07-15,21:15:00,cool,compressorCoolOff,auto,Sleep,72,72,72.3,44,0,0,89.7,0,255,0,255,,,,,,,,,,,72.3,44,1,,0,
2026-07-15,21:20:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.7,44,0,0,89.7,0,300,0,300,,,,,,,,,,,72.7,44,0,,0,
2026-07-15,21:25:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.6,42,0,0,89.7,0,300,0,300,,,,,,,,,,,72.7,42,0,,0,
2026-07-15,21:30:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.4,41,0,0,89.7,0,300,0,300,,,,,,,,0.2,,,72.6,41,0,,0,
2026-07-15,21:35:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.2,40,0,0,89.7,0,300,0,300,,,,,,,,0.2,,,72.5,40,0,,0,
2026-07-15,21:40:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.1,40,0,0,89.7,0,15,0,60,,,,,,,,0.2,,,72.4,40,0,,0,
2026-07-15,21:45:00,cool,compressorCoolOff,auto,Sleep,72,72,72.6,41,0,0,89.7,0,285,0,285,,,,,,,,0.2,,,72.8,41,0,,0,
2026-07-15,21:50:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.7,41,0,0,89.7,0,300,0,300,,,,,,,,0.3,,,73,41,0,,0,
2026-07-15,21:55:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.4,40,0,0,89.7,0,300,0,300,,,,,,,,0.4,,,72.8,40,0,,0,
2026-07-15,22:00:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.3,40,0,0,85.4,0,300,0,300,,,,,,,,0.4,,,72.7,40,0,,0,
2026-07-15,22:05:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72,40,0,0,85.4,0,120,0,165,,,,,,,,0.3,,,72.4,40,0,,0,
2026-07-15,22:10:00,cool,compressorCoolOff,auto,Sleep,72,72,72.3,41,0,0,85.4,0,180,0,180,,,,,,,,0.1,,,72.4,41,0,,0,
2026-07-15,22:15:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.3,41,0,0,85.4,0,300,0,300,,,,,,,,0.1,,,72.5,41,0,,0,
2026-07-15,22:20:00,cool,compressorCoolStage1On,auto,Sleep,72,72,71.9,40,0,0,85.4,0,165,0,210,,,,,,,,0.2,,,72.2,40,0,,0,
2026-07-15,22:25:00,cool,compressorCoolOff,auto,Sleep,72,72,72,41,0,0,85.4,0,0,0,0,,,,,,,,0.2,,,72.2,41,0,,0,
2026-07-15,22:30:00,cool,compressorCoolOff,auto,Sleep,72,72,72.7,41,0,0,88.5,0,135,0,135,,,,,,,,0.3,,,73,41,0,,0,
2026-07-15,22:35:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.9,41,0,0,88.5,0,300,0,300,,,,,,,,0.3,,,73.3,41,0,,0,
2026-07-15,22:40:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.6,41,0,0,88.5,0,300,0,300,,,,,,,,0.3,,,72.9,41,0,,0,
2026-07-15,22:45:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.1,40,0,0,88.5,0,300,0,300,,,,,,,,0.5,,,72.6,40,0,,0,
2026-07-15,22:50:00,cool,compressorCoolStage1On,auto,Sleep,72,72,71.9,40,0,0,88.5,0,105,0,150,,,,,,,,0.4,,,72.3,40,0,,0,
2026-07-15,22:55:00,cool,compressorCoolOff,auto,Sleep,72,72,72.1,41,0,0,88.5,0,135,0,135,,,,,,,,0.2,,,72.3,41,0,,0,
2026-07-15,23:00:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.3,41,0,0,87.2,0,300,0,300,,,,,,,,0.2,,,72.5,41,0,,0,
2026-07-15,23:05:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72,40,0,0,87.2,0,60,0,105,,,,,,,,0.2,,,72.3,40,0,,0,
2026-07-15,23:10:00,cool,compressorCoolOff,auto,Sleep,72,72,72.4,42,0,0,87.2,0,240,0,240,,,,,,,,0.1,,,72.5,42,0,,0,
2026-07-15,23:15:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.5,41,0,0,87.2,0,300,0,300,,,,,,,,0.1,,,72.6,41,0,,0,
2026-07-15,23:20:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.2,41,0,0,87.2,0,300,0,300,,,,,,,,0.2,,,72.4,41,0,,0,
2026-07-15,23:25:00,cool,compressorCoolStage1On,auto,Sleep,72,72,71.7,40,0,0,87.2,0,15,0,60,,,,,,,,0.2,,,72,40,0,,0,
2026-07-15,23:30:00,cool,compressorCoolOff,auto,Sleep,72,72,72,41,0,0,87.2,0,180,0,180,,,,,,,,0.2,,,72.3,41,0,,0,
2026-07-15,23:35:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.3,41,0,0,87.2,0,300,0,300,,,,,,,,0.1,,,72.4,41,0,,0,
2026-07-15,23:40:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72,41,0,0,87.2,0,210,0,255,,,,,,,,0.2,,,72.3,41,0,,0,
2026-07-15,23:45:00,cool,compressorCoolOff,auto,Sleep,72,72,71.9,41,0,0,87.2,0,45,0,45,,,,,,,,0.2,,,72.1,41,0,,0,
2026-07-15,23:50:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.4,43,0,0,87.2,0,300,0,300,,,,,,,,,,,72.4,43,0,,0,
2026-07-15,23:55:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.3,41,0,0,87.2,0,300,0,300,,,,,,,,,,,72.3,41,0,,0,
2026-07-16,00:00:00,cool,compressorCoolOff,auto,Sleep,72,72,71.8,41,0,0,86,0,0,0,45,,,,,,,,0.2,,,72.1,41,0,,0,
2026-07-16,00:05:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.1,43,0,0,86,0,300,0,300,,,,,,,,,,,72.1,43,0,,0,
2026-07-16,00:10:00,cool,compressorCoolOff,auto,Sleep,72,72,72,42,0,0,86,0,0,0,45,,,,,,,,0.1,,,72.1,42,0,,0,
2026-07-16,00:15:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.3,43,0,0,86,0,300,0,300,,,,,,,,,,,72.3,43,0,,0,
2026-07-16,00:20:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.1,42,0,0,86,0,180,0,225,,,,,,,,,,,72.2,42,0,,0,
2026-07-16,00:25:00,cool,compressorCoolOff,auto,Sleep,72,72,72,42,0,0,86,0,120,0,120,,,,,,,,,,,72.1,42,0,,0,
2026-07-16,00:30:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.3,43,0,0,87.2,0,300,0,300,,,,,,,,,,,72.3,43,0,,0,
2026-07-16,00:35:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72,42,0,0,87.2,0,105,0,150,,,,,,,,0.1,,,72.1,42,0,,0,
2026-07-16,00:40:00,cool,compressorCoolOff,auto,Sleep,72,72,72.1,43,0,0,87.2,0,195,0,195,,,,,,,,,,,72.1,43,0,,0,
2026-07-16,00:45:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72,42,0,0,87.2,0,180,0,225,,,,,,,,,,,72.1,42,0,,0,
2026-07-16,00:50:00,cool,compressorCoolOff,auto,Sleep,72,72,72,43,0,0,87.2,0,105,0,105,,,,,,,,,,,72,43,0,,0,
2026-07-16,00:55:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.1,43,0,0,87.2,0,300,0,300,,,,,,,,,,,72.1,43,0,,0,
2026-07-16,01:00:00,cool,compressorCoolStage1On,auto,Sleep,72,72,71.8,42,0,0,87.1,0,60,0,105,,,,,,,,,,,71.9,42,0,,0,
2026-07-16,01:05:00,cool,compressorCoolOff,auto,Sleep,72,72,72,43,0,0,87.1,0,180,0,180,,,,,,,,,,,72,43,0,,0,
2026-07-16,01:10:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72,43,0,0,87.1,0,180,0,225,,,,,,,,,,,72,43,0,,0,
2026-07-16,01:15:00,cool,compressorCoolOff,auto,Sleep,72,72,72.1,44,0,0,87.1,0,120,0,120,,,,,,,,,,,72.1,44,0,,0,
2026-07-16,01:20:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.3,44,0,0,87.1,0,300,0,300,,,,,,,,,,,72.3,44,0,,0,
2026-07-16,01:25:00,cool,compressorCoolStage1On,auto,Sleep,72,72,71.9,42,0,0,87.1,0,60,0,105,,,,,,,,,,,72,42,0,,0,
2026-07-16,01:30:00,cool,compressorCoolOff,auto,Sleep,72,72,72,43,0,0,87.1,0,150,0,150,,,,,,,,,,,72,43,0,,0,
2026-07-16,01:35:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.3,42,0,0,87.1,0,300,0,300,,,,,,,,,,,72.3,42,0,,0,
2026-07-16,01:40:00,cool,compressorCoolStage1On,auto,Sleep,72,72,71.9,42,0,0,87.1,0,15,0,60,,,,,,,,0.1,,,72,42,0,,0,
2026-07-16,01:45:00,cool,compressorCoolOff,auto,Sleep,72,72,72.1,43,0,0,87.1,0,270,0,270,,,,,,,,,,,72.1,43,0,,0,
2026-07-16,01:50:00,cool,compressorCoolStage1On,auto,Sleep,72,72,71.9,42,0,0,87.1,0,150,0,195,,,,,,,,,,,72,42,0,,0,
2026-07-16,01:55:00,cool,compressorCoolOff,auto,Sleep,72,72,71.9,43,0,0,87.1,0,90,0,90,,,,,,,,,,,71.9,43,0,,0,
2026-07-16,02:00:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.3,43,0,0,86,0,300,0,300,,,,,,,,,,,72.3,43,0,,0,
2026-07-16,02:05:00,cool,compressorCoolStage1On,auto,Sleep,72,72,71.9,42,0,0,86,0,75,0,120,,,,,,,,0.1,,,72,42,0,,0,
2026-07-16,02:10:00,cool,compressorCoolOff,auto,Sleep,72,72,72,43,0,0,86,0,105,0,105,,,,,,,,,,,72,43,0,,0,
2026-07-16,02:15:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.1,43,0,0,86,0,285,0,300,,,,,,,,,,,72.1,43,0,,0,
2026-07-16,02:20:00,cool,compressorCoolOff,auto,Sleep,72,72,71.8,43,0,0,86,0,0,0,30,,,,,,,,,,,71.8,43,0,,0,
2026-07-16,02:25:00,cool,compressorCoolOff,auto,Sleep,72,72,72.1,43,0,0,86,0,210,0,210,,,,,,,,,,,72.1,43,0,,0,
2026-07-16,02:30:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.2,43,0,0,86,0,300,0,300,,,,,,,,,,,72.2,43,0,,0,
2026-07-16,02:35:00,cool,compressorCoolOff,auto,Sleep,72,72,71.8,42,0,0,86,0,0,0,45,,,,,,,,,,,71.8,42,0,,0,
2026-07-16,02:40:00,cool,compressorCoolOff,auto,Sleep,72,72,72,43,0,0,86,0,135,0,135,,,,,,,,,,,72,43,0,,0,
2026-07-16,02:45:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.1,43,0,0,86,0,210,0,255,,,,,,,,,,,72.1,43,0,,0,
2026-07-16,02:50:00,cool,compressorCoolOff,auto,Sleep,72,72,71.8,43,0,0,86,0,0,0,0,,,,,,,,,,,71.8,43,0,,0,
2026-07-16,02:55:00,cool,compressorCoolOff,auto,Sleep,72,72,72.2,43,0,0,86,0,285,0,285,,,,,,,,,,,72.2,43,0,,0,
2026-07-16,03:00:00,cool,compressorCoolStage1On,auto,Sleep,72,72,71.9,43,0,0,84.4,0,75,0,120,,,,,,,,,,,71.9,43,0,,0,
2026-07-16,03:05:00,cool,compressorCoolOff,auto,Sleep,72,72,72,44,0,0,84.4,0,195,0,195,,,,,,,,,,,72,44,0,,0,
2026-07-16,03:10:00,cool,compressorCoolStage1On,auto,Sleep,72,72,71.9,43,0,0,84.4,0,135,0,180,,,,,,,,,,,71.9,43,0,,0,
2026-07-16,03:15:00,cool,compressorCoolOff,auto,Sleep,72,72,71.8,44,0,0,84.4,0,0,0,0,,,,,,,,,,,71.8,44,0,,0,
2026-07-16,03:20:00,cool,compressorCoolOff,auto,Sleep,72,72,72.4,44,0,0,84.4,0,0,0,0,,,,,,,,,,,72.4,44,0,,0,
2026-07-16,03:25:00,cool,compressorCoolOff,auto,Sleep,72,72,72.9,43,0,0,84.4,0,135,0,135,,,,,,,,,,,72.9,43,0,,0,
2026-07-16,03:30:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.7,43,0,0,86,0,300,0,300,,,,,,,,,,,72.7,43,0,,0,
2026-07-16,03:35:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72,42,0,0,86,0,90,0,135,,,,,,,,0.1,,,72.1,42,0,,0,
2026-07-16,03:40:00,cool,compressorCoolOff,auto,Sleep,72,72,72,43,0,0,86,0,0,0,0,,,,,,,,,,,72,43,0,,0,
2026-07-16,03:45:00,cool,compressorCoolOff,auto,Sleep,72,72,72.5,43,0,0,86,0,210,0,210,,,,,,,,,,,72.5,43,0,,0,
2026-07-16,03:50:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.2,42,0,0,86,0,210,0,255,,,,,,,,,,,72.3,42,0,,0,
2026-07-16,03:55:00,cool,compressorCoolOff,auto,Sleep,72,72,72,43,0,0,86,0,90,0,90,,,,,,,,,,,72,43,0,,0,
2026-07-16,04:00:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72,43,0,0,85.3,0,225,0,270,,,,,,,,,,,72,43,0,,0,
2026-07-16,04:05:00,cool,compressorCoolOff,auto,Sleep,72,72,71.9,44,0,0,85.3,0,0,0,0,,,,,,,,,,,71.9,44,0,,0,
2026-07-16,04:10:00,cool,compressorCoolOff,auto,Sleep,72,72,72,44,0,0,85.3,0,255,0,255,,,,,,,,,,,72,44,0,,0,
2026-07-16,04:15:00,cool,compressorCoolStage1On,auto,Sleep,72,72,71.8,44,0,0,85.3,0,45,0,90,,,,,,,,,,,71.8,44,0,,0,
2026-07-16,04:20:00,cool,compressorCoolOff,auto,Sleep,72,72,72,44,0,0,85.3,0,0,0,0,,,,,,,,,,,72,44,0,,0,
2026-07-16,04:25:00,cool,compressorCoolOff,auto,Sleep,72,72,72.6,43,0,0,85.3,0,0,0,0,,,,,,,,,,,72.6,43,0,,0,
2026-07-16,04:30:00,cool,compressorCoolOff,auto,Sleep,72,72,72.9,43,0,0,85.3,0,270,0,270,,,,,,,,,,,72.9,43,1,,0,
2026-07-16,04:35:00,cool,compressorCoolStage1On,auto,Sleep,72,72,73,44,0,0,85.3,0,300,0,300,,,,,,,,,,,73,44,1,,0,
2026-07-16,04:40:00,cool,compressorCoolStage1On,auto,Sleep,72,72,73,44,0,0,85.3,0,300,0,300,,,,,,,,,,,73,44,1,,0,
2026-07-16,04:45:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.6,44,0,0,85.3,0,300,0,300,,,,,,,,,,,72.6,44,1,,0,
2026-07-16,04:50:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.1,43,0,0,85.3,0,255,0,300,,,,,,,,,,,72.2,43,0,,0,
2026-07-16,04:55:00,cool,compressorCoolOff,auto,Sleep,72,72,71.6,42,0,0,85.3,0,0,0,0,,,,,,,,,,,71.7,42,1,,0,
2026-07-16,05:00:00,cool,compressorCoolOff,auto,Sleep,72,72,71.5,43,0,0,85.4,0,0,0,0,,,,,,,,,,,71.5,43,1,,0,
2026-07-16,05:05:00,cool,compressorCoolOff,auto,Sleep,72,72,72,42,0,0,85.4,0,0,0,0,,,,,,,,,,,72,42,1,,0,
2026-07-16,05:10:00,cool,compressorCoolOff,auto,Sleep,72,72,72.5,44,0,0,85.4,0,0,0,0,,,,,,,,,,,72.5,44,1,,0,
2026-07-16,05:15:00,cool,compressorCoolOff,auto,Sleep,72,72,73,44,0,0,85.4,0,225,0,225,,,,,,,,,,,73,44,0,,0,
2026-07-16,05:20:00,cool,compressorCoolStage1On,auto,Sleep,72,72,73.2,43,0,0,85.4,0,300,0,300,,,,,,,,,,,73.2,43,0,,0,
2026-07-16,05:25:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.6,42,0,0,85.4,0,300,0,300,,,,,,,,0.1,,,72.8,42,0,,0,
2026-07-16,05:30:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.3,42,0,0,85.4,0,240,0,285,,,,,,,,,,,72.3,42,0,,0,
2026-07-16,05:35:00,cool,compressorCoolOff,auto,Sleep,72,72,71.8,42,0,0,85.4,0,0,0,0,,,,,,,,0.1,,,71.9,42,0,,0,
2026-07-16,05:40:00,cool,compressorCoolOff,auto,Sleep,72,72,71.7,42,0,0,85.4,0,0,0,0,,,,,,,,,,,71.8,42,0,,0,
2026-07-16,05:45:00,cool,compressorCoolOff,auto,Sleep,72,72,72.1,41,0,0,85.4,0,0,0,0,,,,,,,,0.1,,,72.2,41,1,,0,
2026-07-16,05:50:00,cool,compressorCoolOff,auto,Sleep,72,72,72.3,41,0,0,85.4,0,0,0,0,,,,,,,,0.3,,,72.6,41,1,,0,
2026-07-16,05:55:00,cool,compressorCoolOff,auto,Sleep,72,72,72.7,41,0,0,85.4,0,90,0,90,,,,,,,,0.3,,,73,41,1,,0,
2026-07-16,06:00:00,cool,compressorCoolStage1On,auto,Sleep,72,72,73.2,41,0,0,84.6,0,300,0,300,,,,,,,,0.1,,,73.4,41,1,,0,
2026-07-16,06:05:00,cool,compressorCoolStage1On,auto,Sleep,72,72,72.6,41,0,0,84.6,0,300,0,300,,,,,,,,0.3,,,72.9,41,1,,0,
2026-07-16,06:10:00,cool,compressorCoolStage1On,auto,Sleep,72,72,71.8,41,0,0,84.6,0,45,0,90,,,,,,,,0.1,,,71.9,41,0,,0,
2026-07-16,06:15:00,cool,compressorCoolOff,auto,Sleep,71,67.2,71.7,43,0,0,84.6,0,0,0,0,,,,,,,,,,,71.7,43,0,,0,
2026-07-16,06:20:00,cool,compressorCoolStage1On,,Sleep,71,67,72.1,44,0,0,84.6,0,300,0,300,,,,,,,,,,,72.1,44,0,,0,
2026-07-16,06:25:00,cool,compressorCoolStage1On,,Sleep,71,67,72,43,0,0,84.6,0,300,0,300,,,,,,,,,,,72,43,1,,0,
2026-07-16,06:30:00,cool,compressorCoolStage1On,,Sleep,71,67,71.5,42,0,0,84.6,0,300,0,300,,,,,,,,,,,71.5,42,1,,0,
2026-07-16,06:35:00,cool,compressorCoolStage1On,,Sleep,71,67,71,42,0,0,84.6,0,165,0,210,,,,,,,,0.1,,,71.2,42,1,,0,
2026-07-16,06:40:00,cool,compressorCoolOff,,Sleep,71,67,71.1,43,0,0,84.6,0,0,0,0,,,,,,,,,,,71.1,43,0,,0,
2026-07-16,06:45:00,cool,compressorCoolOff,,Sleep,71,67,71.7,43,0,0,84.6,0,75,0,75,,,,,,,,,,,71.7,43,1,,0,
2026-07-16,06:50:00,cool,compressorCoolStage1On,,Sleep,71,67,72.1,43,0,0,84.6,0,300,0,300,,,,,,,,,,,72.1,43,1,,0,
2026-07-16,06:55:00,cool,compressorCoolStage1On,,Sleep,71,67,71.7,42,0,0,84.6,0,300,0,300,,,,,,,,,,,71.8,42,1,,0,
2026-07-16,07:00:00,cool,compressorCoolStage1On,,Sleep,71,67,71.1,41,0,0,85.5,0,90,0,135,,,,,,,,0.2,,,71.3,41,1,,0,
2026-07-16,07:05:00,cool,compressorCoolOff,,Sleep,71,67,71.4,42,0,0,85.5,0,0,0,0,,,,,,,,,,,71.4,42,1,,0,
2026-07-16,07:10:00,cool,compressorCoolOff,,Sleep,71,67,72.2,43,0,0,85.5,0,240,0,240,,,,,,,,,,,72.2,43,0,,0,
2026-07-16,07:15:00,cool,compressorCoolStage1On,,Sleep,71,67,72.6,43,0,0,85.5,0,300,0,300,,,,,,,,,,,72.6,43,1,,0,
2026-07-16,07:20:00,cool,compressorCoolStage1On,,Sleep,71,67,72.3,43,0,0,85.5,0,300,0,300,,,,,,,,,,,72.3,43,0,,0,
2026-07-16,07:25:00,cool,compressorCoolStage1On,,Sleep,74.7,67.7,71.5,43,0,0,85.5,0,75,0,120,,,,,,,,,,,71.5,43,0,,0,
2026-07-16,07:30:00,cool,compressorCoolOff,,WFH,76,68,71.1,44,0,0,86.8,0,0,0,0,,,,,,,,,,,71.1,44,0,,0,
2026-07-16,07:35:00,cool,compressorCoolOff,,WFH,76,68,71.8,44,0,0,86.8,0,0,0,0,,,,,,,,,,,71.8,44,0,,0,
2026-07-16,07:40:00,cool,compressorCoolOff,,WFH,76,68,72.4,44,0,0,86.8,0,0,0,0,,,,,,,,,,,72.4,44,1,,0,
2026-07-16,07:45:00,cool,compressorCoolOff,,WFH,76,68,72.8,44,0,0,86.8,0,0,0,0,,,,,,,,,,,72.8,44,1,,0,
2026-07-16,07:50:00,cool,compressorCoolOff,,WFH,76,68,73.1,43,0,0,86.8,0,0,0,0,,,,,,,,,,,73.1,43,1,,0,
2026-07-16,07:55:00,cool,compressorCoolOff,,WFH,76,68,73.5,43,0,0,86.8,0,0,0,0,,,,,,,,,,,73.5,43,1,,0,
2026-07-16,08:00:00,cool,compressorCoolOff,,WFH,76,68,73.7,43,0,0,87.4,0,0,0,0,,,,,,,,,,,73.7,43,1,,0,
2026-07-16,08:05:00,cool,compressorCoolOff,,WFH,76,68,73.8,44,0,0,87.4,0,0,0,0,,,,,,,,,,,73.8,44,0,,0,
2026-07-16,08:10:00,cool,compressorCoolOff,,WFH,76,68,74,44,0,0,87.4,0,0,0,0,,,,,,,,,,,74,44,0,,0,
2026-07-16,08:15:00,cool,compressorCoolOff,,WFH,76,68,74.3,43,0,0,87.4,0,0,0,0,,,,,,,,,,,74.3,43,1,,0,
2026-07-16,08:20:00,cool,compressorCoolOff,,WFH,76,68,74.4,42,0,0,87.4,0,0,0,0,,,,,,,,,,,74.4,42,0,,0,
2026-07-16,08:25:00,cool,compressorCoolOff,,WFH,76,68,74.6,42,0,0,87.4,0,0,0,0,,,,,,,,,,,74.6,42,0,,0,
2026-07-16,08:30:00,cool,compressorCoolOff,,WFH,76,68,74.8,43,0,0,87.4,0,0,0,0,,,,,,,,,,,74.8,43,0,,0,
2026-07-16,08:35:00,cool,compressorCoolOff,,WFH,76,68,74.9,43,0,0,87.4,0,0,0,0,,,,,,,,,,,74.9,43,1,,0,
2026-07-16,08:40:00,cool,compressorCoolOff,,WFH,76,68,74.9,43,0,0,87.4,0,0,0,0,,,,,,,,,,,74.9,43,0,,0,
2026-07-16,08:45:00,cool,compressorCoolOff,,WFH,76,68,74.9,43,0,0,87.4,0,0,0,0,,,,,,,,,,,74.9,43,0,,0,
2026-07-16,08:50:00,cool,compressorCoolOff,,WFH,76,68,75.1,43,0,0,87.4,0,0,0,0,,,,,,,,,,,75.1,43,0,,0,
2026-07-16,08:55:00,cool,compressorCoolOff,,WFH,76,68,75.2,43,0,0,87.4,0,0,0,0,,,,,,,,,,,75.2,43,0,,0,
2026-07-16,09:00:00,cool,compressorCoolOff,,WFH,76,68,75.2,43,0,0,88.8,0,0,0,0,,,,,,,,,,,75.2,43,0,,0,
2026-07-16,09:05:00,cool,compressorCoolOff,,WFH,76,68,75.2,43,0,0,88.8,0,0,0,0,,,,,,,,,,,75.2,43,0,,0,
2026-07-16,09:10:00,cool,compressorCoolOff,,WFH,76,68,75.3,43,0,0,88.8,0,0,0,0,,,,,,,,,,,75.3,43,0,,0,
2026-07-16,09:15:00,cool,compressorCoolOff,,WFH,76,68,75.5,43,0,0,88.8,0,0,0,0,,,,,,,,,,,75.5,43,0,,0,
2026-07-16,09:20:00,cool,compressorCoolOff,,WFH,76,68,75.6,43,0,0,88.8,0,0,0,0,,,,,,,,,,,75.6,43,0,,0,
2026-07-16,09:25:00,cool,compressorCoolOff,,WFH,76,68,75.6,43,0,0,88.8,0,0,0,0,,,,,,,,,,,75.6,43,0,,0,
2026-07-16,09:30:00,cool,compressorCoolOff,,WFH,76,68,75.6,43,0,0,88.8,0,0,0,0,,,,,,,,,,,75.6,43,0,,0,
2026-07-16,09:35:00,cool,compressorCoolOff,,WFH,76,68,75.6,42,0,0,88.8,0,0,0,0,,,,,,,,0.1,,,75.7,42,0,,0,
2026-07-16,09:40:00,cool,compressorCoolOff,,WFH,76,68,75.7,42,0,0,88.8,0,0,0,0,,,,,,,,0.2,,,75.9,42,0,,0,
2026-07-16,09:45:00,cool,compressorCoolOff,,WFH,76,68,75.6,42,0,0,88.8,0,0,0,0,,,,,,,,0.2,,,75.8,42,0,,0,
2026-07-16,09:50:00,cool,compressorCoolOff,,WFH,76,68,75.6,42,0,0,88.8,0,0,0,0,,,,,,,,0.2,,,75.8,42,0,,0,
2026-07-16,09:55:00,cool,compressorCoolOff,,WFH,76,68,75.7,42,0,0,88.8,0,0,0,0,,,,,,,,0.2,,,75.9,42,0,,0,
2026-07-16,10:00:00,cool,compressorCoolOff,,WFH,76,68,75.9,42,0,0,92.9,0,195,0,195,,,,,,,,,,,76,42,0,,0,
2026-07-16,10:05:00,cool,compressorCoolStage1On,,WFH,76,68,75.5,43,0,0,92.9,0,105,0,150,,,,,,,,,,,75.5,43,0,,0,
2026-07-16,10:10:00,cool,compressorCoolOff,,WFH,76,68,75.1,44,0,0,92.9,0,0,0,0,,,,,,,,,,,75.1,44,0,,0,
